geometry,coordinates,gml_id,building_part_id,index_right,blknr,bez,bezname,plr,blktypname,ewk,area,datum
"POLYGON ((190571.88427105406 173282.60141355137, 190603.89508162581 173285.16551687696, 190604.57554514153 173272.04426078987, 190572.50593218624 173270.41690497263, 190571.88427105406 173282.60141355137))","[[385381.654, 5820886.058, 33.524], [385413.776, 5820886.646, 33.524], [385413.647, 5820873.502, 33.524], [385381.524, 5820873.853, 33.524], [385381.654, 5820886.058, 33.524]]",DEBE3D04YY500004ib,DEBE3DNOydjjQHnm,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,406.7654799306293,2005/02/18 00:00:00.000
"POLYGON ((190582.7562131066 173283.8340937278, 190581.87484811989 173285.60437622564, 190581.66016268166 173291.4206514949, 190581.09967207574 173291.39908516034, 190580.96001150738 173295.18801927762, 190581.7373648917 173295.21695846852, 190581.65428988985 173297.4721368304, 190581.4764214843 173302.30223906017, 190583.7017296564 173302.30135086953, 190585.19092188287 173302.3011075802, 190599.4837164694 173302.30276477218, 190599.72413707583 173297.80600385027, 190594.69934511688 173297.748315618, 190593.13126251876 173296.62505553843, 190593.69453261315 173286.21454137395, 190592.84745934643 173284.2805212481, 190586.183581127 173283.74714486342, 190571.88427105406 173282.60141355137, 190571.84951602796 173283.2782616014, 190582.7562131066 173283.8340937278))","[[385392.586, 5820886.619, 33.524], [385391.815, 5820888.441, 33.523], [385391.959, 5820894.262, 33.524], [385391.398, 5820894.275, 33.524], [385391.492, 5820898.067, 33.524], [385392.27, 5820898.048, 33.524], [385392.326, 5820900.305, 33.524], [385392.446, 5820905.139, 33.524], [385394.668, 5820905.001, 33.524], [385396.155, 5820904.909, 33.524], [385410.427, 5820904.03, 33.524], [385410.39, 5820899.525, 33.524], [385405.369, 5820899.777, 33.524], [385403.734, 5820898.752, 33.524], [385403.655, 5820888.322, 33.524], [385402.69, 5820886.443, 33.524], [385396.003, 5820886.321, 33.524], [385381.654, 5820886.058, 33.524], [385381.661, 5820886.736, 33.524], [385392.586, 5820886.619, 33.524]]",DEBE3D04YY500004ib,DEBE3DF7Ar1qNIib,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,251.35865050036276,2005/02/18 00:00:00.000
"POLYGON ((190581.4764214843 173302.30223906017, 190581.65428988985 173297.4721368304, 190579.16828143617 173297.3808271007, 190579.192346442 173296.74738378482, 190571.17582593812 173296.45201122755, 190570.87792828656 173302.30220902828, 190581.4764214843 173302.30223906017))","[[385392.446, 5820905.139, 33.524], [385392.326, 5820900.305, 33.524], [385389.838, 5820900.367, 33.524], [385389.823, 5820899.733, 33.524], [385381.8, 5820899.932, 33.524], [385381.863, 5820905.792, 33.524], [385392.446, 5820905.139, 33.524]]",DEBE3D04YY500004ib,DEBE3Dv9fBBpuPxM,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,58.151327532907004,2005/02/18 00:00:00.000
"POLYGON ((190418.60831439763 173297.83948891863, 190412.0296644742 173297.53168895, 190405.64973469183 173297.23314669446, 190404.2766176395 173325.1984153529, 190404.94355038612 173325.23155759636, 190415.95990021212 173325.76311894445, 190417.06829344566 173325.81549032227, 190417.9874783536 173309.26393375912, 190418.60831439763 173297.83948891863))","[[385229.541, 5820910.718, 32.575], [385222.953, 5820910.816, 32.575], [385216.564, 5820910.911, 32.575], [385216.916, 5820938.92, 32.575], [385217.584, 5820938.912, 32.575], [385228.617, 5820938.764, 32.575], [385229.727, 5820938.748, 32.576], [385229.625, 5820922.164, 32.575], [385229.541, 5820910.718, 32.575]]",DEBE3D04YY50000Pzz,,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,361.1413684671693,2005/02/18 00:00:00.000
"POLYGON ((190555.93990111133 173343.00931164448, 190554.14635921342 173342.99177594204, 190545.04852240687 173342.90307788164, 190544.94409525426 173353.63533533207, 190548.91252093317 173353.6739086766, 190554.9077450052 173353.7313919576, 190555.48724023203 173353.73710624114, 190555.538100187 173348.43348530805, 190555.88739358136 173348.43701237376, 190555.93990111133 173343.00931164448))","[[385369.455, 5820947.36, 32.887], [385367.663, 5820947.453, 32.887], [385358.573, 5820947.925, 32.887], [385359.13, 5820958.648, 32.887], [385363.095, 5820958.442, 32.887], [385369.085, 5820958.13, 32.887], [385369.664, 5820958.1, 32.887], [385369.388, 5820952.801, 32.887], [385369.737, 5820952.783, 32.887], [385369.455, 5820947.36, 32.887]]",DEBE3D04YY50000Aby,,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,115.04708711813186,2005/02/18 00:00:00.000
"POLYGON ((190555.93990111133 173343.00931164448, 190554.14635921342 173342.99177594204, 190545.04852240687 173342.90307788164, 190544.94409525426 173353.63533533207, 190548.91252093317 173353.6739086766, 190554.9077450052 173353.7313919576, 190555.48724023203 173353.73710624114, 190555.538100187 173348.43348530805, 190555.88739358136 173348.43701237376, 190555.93990111133 173343.00931164448))","[[385369.455, 5820947.36, 32.887], [385367.663, 5820947.453, 32.887], [385358.573, 5820947.925, 32.887], [385359.13, 5820958.648, 32.887], [385363.095, 5820958.442, 32.887], [385369.085, 5820958.13, 32.887], [385369.664, 5820958.1, 32.887], [385369.388, 5820952.801, 32.887], [385369.737, 5820952.783, 32.887], [385369.455, 5820947.36, 32.887]]",DEBE3D04YY50000Aby,UUID_512ed617-53d2-4424-b013-38372bd19a6e,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,115.04708711813186,2005/02/18 00:00:00.000
"POLYGON ((190548.91252093317 173353.6739086766, 190548.8945904082 173355.44138819573, 190554.89081218644 173355.4989330686, 190554.90768344342 173353.7323896236, 190548.91252093317 173353.6739086766))","[[385363.095, 5820958.442, 32.843], [385363.186, 5820960.208, 32.843], [385369.177, 5820959.896, 32.843], [385369.085, 5820958.131, 32.843], [385363.095, 5820958.442, 32.843]]",DEBE3D04YY50000Aby,DEBE04YY50000Aby_01,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,10.595466338136731,2005/02/18 00:00:00.000
"POLYGON ((190357.26041759198 173362.14445731128, 190355.05443130265 173359.68994461518, 190354.71175571412 173366.08718109803, 190357.13730037972 173366.20080052063, 190357.26041759198 173362.14445731128))","[[385172.245, 5820978.709, 33.244], [385169.891, 5820976.394, 33.244], [385169.943, 5820982.803, 33.243], [385172.372, 5820982.767, 33.244], [385172.245, 5820978.709, 33.244]]",DEBE3D04YY50002czx,,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,12.40307384668069,2005/02/18 00:00:00.000
"POLYGON ((190579.36813448524 173333.17447374825, 190583.49959980298 173333.2811917353, 190583.67417248426 173326.49202142266, 190579.5427072714 173326.38530351635, 190579.36813448524 173333.17447374825))","[[385392.243, 5820936.096, 34.527], [385396.375, 5820935.948, 34.528], [385396.131, 5820929.158, 34.528], [385391.999, 5820929.306, 34.528], [385392.243, 5820936.096, 34.527]]",DEBE3D04YY50000JC1,,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,28.06785120374273,2005/02/18 00:00:00.000
"POLYGON ((190399.32155363975 173345.90436962224, 190362.7320737507 173344.05415851524, 190362.68615524552 173345.12289130496, 190361.32378006284 173372.41083383627, 190382.6321527644 173373.47833861926, 190384.63795223823 173373.59409780533, 190391.5148565208 173373.93732891072, 190391.36028744988 173377.09141574716, 190394.3445865467 173377.23851220173, 190394.50913223566 173374.08504096122, 190397.86238276446 173374.2579084344, 190399.32155363975 173345.90436962224))","[[385213.244, 5820959.901, 32.906], [385176.594, 5820960.308, 32.906], [385176.614, 5820961.378, 32.906], [385176.935, 5820988.71, 32.908], [385198.278, 5820988.463, 32.906], [385200.288, 5820988.455, 32.906], [385207.176, 5820988.374, 32.906], [385207.216, 5820991.533, 32.906], [385210.205, 5820991.496, 32.906], [385210.175, 5820988.337, 32.906], [385213.534, 5820988.303, 32.906], [385213.244, 5820959.901, 32.906]]",DEBE3D04YY50000O2q,,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,1048.6764062442467,2005/02/18 00:00:00.000
"POLYGON ((190399.32155363975 173345.90436962224, 190362.7320737507 173344.05415851524, 190362.68615524552 173345.12289130496, 190361.32378006284 173372.41083383627, 190382.6321527644 173373.47833861926, 190384.63795223823 173373.59409780533, 190391.5148565208 173373.93732891072, 190391.36028744988 173377.09141574716, 190394.3445865467 173377.23851220173, 190394.50913223566 173374.08504096122, 190397.86238276446 173374.2579084344, 190399.32155363975 173345.90436962224))","[[385213.244, 5820959.901, 32.906], [385176.594, 5820960.308, 32.906], [385176.614, 5820961.378, 32.906], [385176.935, 5820988.71, 32.908], [385198.278, 5820988.463, 32.906], [385200.288, 5820988.455, 32.906], [385207.176, 5820988.374, 32.906], [385207.216, 5820991.533, 32.906], [385210.205, 5820991.496, 32.906], [385210.175, 5820988.337, 32.906], [385213.534, 5820988.303, 32.906], [385213.244, 5820959.901, 32.906]]",DEBE3D04YY50000O2q,UUID_b3d53d41-0c01-407e-a729-e8c616633fdf,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,1048.6764062442467,2005/02/18 00:00:00.000
"POLYGON ((190391.5148565208 173373.93732891072, 190384.63795223823 173373.59409780533, 190384.36573547922 173378.5736040404, 190394.24627668105 173379.07513962273, 190394.3445865467 173377.23851220173, 190391.36028744988 173377.09141574716, 190391.5148565208 173373.93732891072))","[[385207.176, 5820988.374, 32.344], [385200.288, 5820988.455, 32.349], [385200.323, 5820993.444, 32.344], [385210.22, 5820993.336, 32.344], [385210.205, 5820991.496, 32.344], [385207.216, 5820991.533, 32.344], [385207.176, 5820988.374, 32.344]]",DEBE3D04YY50000O2q,DEBE04YY50000O2q_02,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,39.90884531227878,2005/02/18 00:00:00.000
"POLYGON ((190362.68615524552 173345.12289130496, 190355.79989124893 173344.76906774833, 190355.05443130265 173359.68994461518, 190357.26041759198 173362.14445731128, 190357.13730037972 173366.20080052063, 190359.36251173756 173366.31507706872, 190359.06764102395 173372.2946488285, 190361.32378006284 173372.41083383627, 190362.68615524552 173345.12289130496))","[[385176.614, 5820961.378, 33.285], [385169.716, 5820961.449, 33.285], [385169.891, 5820976.394, 33.285], [385172.245, 5820978.709, 33.285], [385172.372, 5820982.767, 33.287], [385174.601, 5820982.744, 33.285], [385174.675, 5820988.733, 33.285], [385176.935, 5820988.71, 33.285], [385176.614, 5820961.378, 33.285]]",DEBE3D04YY50000O2q,DEBE04YY50000O2q_01,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,148.33917243505766,2005/02/18 00:00:00.000
"POLYGON ((190615.7943048984 173307.64655872158, 190615.74848715463 173302.30292265996, 190605.41741623092 173302.30237062095, 190605.3981881309 173307.62897383273, 190615.7943048984 173307.64655872158))","[[385427.043, 5820908.361, 34.392], [385426.668, 5820903.028, 34.387], [385416.352, 5820903.664, 34.387], [385416.661, 5820908.984, 34.387], [385427.043, 5820908.361, 34.392]]",DEBE3D00YY2ZI0002e,,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,55.29089246882913,2005/02/18 00:00:00.000
"POLYGON ((190604.31124645384 173317.66467498572, 190604.31578138762 173316.14673498055, 190602.56533642733 173316.14487810072, 190602.56098616755 173317.65982510298, 190604.31124645384 173317.66467498572))","[[385416.194, 5820919.072, 34.487], [385416.105, 5820917.556, 34.487], [385414.357, 5820917.662, 34.487], [385414.446, 5820919.175, 34.487], [385416.194, 5820919.072, 34.487]]",DEBE3D04YY50002bkN,,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,2.6543257625200587,2005/02/18 00:00:00.000
"POLYGON ((190735.4241767195 173359.61555557762, 190730.32134234713 173369.66784789908, 190739.03370157018 173369.64162054396, 190744.13653572006 173359.5893278153, 190735.4241767195 173359.61555557762))","[[385549.7, 5820952.883, 32.892], [385545.224, 5820963.235, 32.892], [385553.922, 5820962.672, 32.892], [385558.398, 5820952.32, 32.894], [385549.7, 5820952.883, 32.892]]",DEBE3D00YY2ZI0002d,,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,87.44534748994172,2005/02/18 00:00:00.000
"POLYGON ((190754.21549297927 173294.99086311078, 190765.96551147554 173295.2532194939, 190765.28359720833 173292.44409548823, 190755.16914046835 173291.98422482514, 190754.21549297927 173294.99086311078))","[[385564.482, 5820887.195, 31.882], [385576.231, 5820886.733, 31.882], [385575.377, 5820883.97, 31.882], [385565.249, 5820884.134, 31.882], [385564.482, 5820887.195, 31.882]]",DEBE3D04YY50000Rgr,,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,31.838710920121358,2005/02/18 00:00:00.000
"POLYGON ((190754.21549297927 173294.99086311078, 190765.96551147554 173295.2532194939, 190765.28359720833 173292.44409548823, 190755.16914046835 173291.98422482514, 190754.21549297927 173294.99086311078))","[[385564.482, 5820887.195, 31.882], [385576.231, 5820886.733, 31.882], [385575.377, 5820883.97, 31.882], [385565.249, 5820884.134, 31.882], [385564.482, 5820887.195, 31.882]]",DEBE3D04YY50000Rgr,DEBE3DFTzt1bQBHO,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,31.838710920121358,2005/02/18 00:00:00.000
"POLYGON ((190754.21549297927 173294.99086311078, 190753.32441799363 173294.97093071014, 190753.15545483795 173302.302241557, 190755.80331809144 173302.3023889151, 190763.0959626315 173302.3027229367, 190766.43286728303 173302.3023243987, 190766.7260394974 173295.7658287663, 190766.08292699608 173295.73616027102, 190765.96551147554 173295.2532194939, 190763.33424996794 173295.19501028623, 190756.0466517106 173295.03174905348, 190754.21549297927 173294.99086311078))","[[385564.482, 5820887.195, 31.882], [385563.591, 5820887.23, 31.882], [385563.874, 5820894.561, 31.882], [385566.518, 5820894.398, 31.882], [385573.8, 5820893.949, 31.882], [385577.132, 5820893.743, 31.882], [385577.022, 5820887.198, 31.882], [385576.378, 5820887.208, 31.882], [385576.231, 5820886.733, 31.882], [385573.6, 5820886.837, 31.882], [385566.313, 5820887.123, 31.882], [385564.482, 5820887.195, 31.882]]",DEBE3D04YY50000Rgr,DEBE3DfOwdUg2Cth,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,95.56582252344754,2005/02/18 00:00:00.000
"POLYGON ((190745.0195092981 173292.14309133549, 190751.9462149266 173292.45833883123, 190751.97340832217 173291.8391087861, 190755.16914046835 173291.98422482514, 190765.28359720833 173292.44409548823, 190767.70434039444 173292.5544098641, 190767.67463573554 173293.2305684582, 190774.6103823929 173293.545371768, 190774.5610163869 173294.58885614955, 190778.39686829326 173294.76345572414, 190778.3494060864 173293.48766556662, 190777.99283997813 173283.83157447467, 190777.88185632834 173280.8423648117, 190742.0405823648 173279.02235879924, 190741.8760397348 173282.09471332614, 190741.31877421105 173292.5216253478, 190744.99581216316 173292.6894301963, 190745.0195092981 173292.14309133549))","[[385555.124, 5820884.918, 31.882], [385562.06, 5820884.806, 31.882], [385562.049, 5820884.186, 31.882], [385565.249, 5820884.134, 31.882], [385575.377, 5820883.97, 31.882], [385577.801, 5820883.931, 31.882], [385577.813, 5820884.608, 31.882], [385584.758, 5820884.495, 31.882], [385584.773, 5820885.54, 31.882], [385588.614, 5820885.478, 31.882], [385588.488, 5820884.207, 31.882], [385587.537, 5820874.587, 31.882], [385587.242, 5820871.609, 31.882], [385551.341, 5820872.0, 31.882], [385551.366, 5820875.078, 31.882], [385551.452, 5820885.524, 31.882], [385555.134, 5820885.465, 31.882], [385555.124, 5820884.918, 31.882]]",DEBE3D04YY50000Rgr,DEBE3DUOTixuqe1v,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,466.3585510857661,2005/02/18 00:00:00.000
"POLYGON ((190332.5027452756 173258.23511989377, 190298.58842848113 173256.51092564972, 190293.4956707732 173261.25506020893, 190293.20772486867 173275.28581948212, 190299.9574904793 173275.62821622498, 190299.87177724298 173277.30939146515, 190304.72069686378 173277.5555241273, 190305.459522713 173277.59210136306, 190305.8908209508 173269.09325762797, 190308.44556828775 173269.22286125578, 190308.41062793325 173269.902701755, 190324.90705718892 173270.74137671807, 190325.55088374557 173271.3599508302, 190324.81908947314 173287.6336411567, 190331.16776946926 173287.91924086458, 190331.68478805426 173276.40827632934, 190332.5027452756 173258.23511989377))","[[385141.121, 5820876.477, 33.454], [385107.15, 5820876.845, 33.454], [385102.357, 5820881.896, 33.454], [385102.934, 5820895.924, 33.454], [385109.695, 5820895.85, 33.454], [385109.713, 5820897.534, 33.454], [385114.57, 5820897.481, 33.454], [385115.31, 5820897.472, 33.454], [385115.217, 5820888.959, 33.454], [385117.776, 5820888.931, 33.454], [385117.783, 5820889.612, 33.454], [385134.307, 5820889.433, 33.454], [385134.988, 5820890.011, 33.454], [385135.26, 5820906.306, 33.454], [385141.617, 5820906.2, 33.454], [385141.424, 5820894.674, 33.454], [385141.121, 5820876.477, 33.454]]",DEBE3D04YY50000G7s,,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,678.5641505796283,2005/02/18 00:00:00.000
"POLYGON ((190332.5027452756 173258.23511989377, 190298.58842848113 173256.51092564972, 190293.4956707732 173261.25506020893, 190293.20772486867 173275.28581948212, 190299.9574904793 173275.62821622498, 190299.87177724298 173277.30939146515, 190304.72069686378 173277.5555241273, 190305.459522713 173277.59210136306, 190305.8908209508 173269.09325762797, 190308.44556828775 173269.22286125578, 190308.41062793325 173269.902701755, 190324.90705718892 173270.74137671807, 190325.55088374557 173271.3599508302, 190324.81908947314 173287.6336411567, 190331.16776946926 173287.91924086458, 190331.68478805426 173276.40827632934, 190332.5027452756 173258.23511989377))","[[385141.121, 5820876.477, 33.454], [385107.15, 5820876.845, 33.454], [385102.357, 5820881.896, 33.454], [385102.934, 5820895.924, 33.454], [385109.695, 5820895.85, 33.454], [385109.713, 5820897.534, 33.454], [385114.57, 5820897.481, 33.454], [385115.31, 5820897.472, 33.454], [385115.217, 5820888.959, 33.454], [385117.776, 5820888.931, 33.454], [385117.783, 5820889.612, 33.454], [385134.307, 5820889.433, 33.454], [385134.988, 5820890.011, 33.454], [385135.26, 5820906.306, 33.454], [385141.617, 5820906.2, 33.454], [385141.424, 5820894.674, 33.454], [385141.121, 5820876.477, 33.454]]",DEBE3D04YY50000G7s,UUID_19dc1887-f945-4899-bea3-ed135d313e3d,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,678.5641505796283,2005/02/18 00:00:00.000
"POLYGON ((190303.50136060937 173280.63188835088, 190303.193312217 173286.66272016714, 190305.35353857768 173286.75896622773, 190305.65872971935 173280.74197855085, 190304.5615575865 173280.68629338033, 190303.50136060937 173280.63188835088))","[[385113.542, 5820900.628, 33.964], [385113.606, 5820906.669, 33.963], [385115.769, 5820906.632, 33.963], [385115.703, 5820900.605, 33.963], [385114.604, 5820900.617, 33.963], [385113.542, 5820900.628, 33.964]]",DEBE3D04YY50000G7s,DEBE04YY50000G7s_02,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,13.035708890442454,2005/02/18 00:00:00.000
"POLYGON ((190304.5615575865 173280.68629338033, 190304.72169452836 173277.55558569013, 190299.87177724298 173277.30939146515, 190299.9574904793 173275.62821622498, 190299.21373788672 173275.5903335033, 190293.20772486867 173275.28581948212, 190292.98166459787 173286.2038441974, 190298.82403553536 173286.46621376777, 190303.193312217 173286.66272016714, 190303.50136060937 173280.63188835088, 190304.5615575865 173280.68629338033))","[[385114.604, 5820900.617, 33.696], [385114.571, 5820897.481, 33.696], [385109.713, 5820897.534, 33.696], [385109.695, 5820895.85, 33.696], [385108.95, 5820895.858, 33.696], [385102.934, 5820895.924, 33.696], [385103.381, 5820906.84, 33.696], [385109.231, 5820906.742, 33.696], [385113.606, 5820906.669, 33.696], [385113.542, 5820900.628, 33.696], [385114.604, 5820900.617, 33.696]]",DEBE3D04YY50000G7s,DEBE04YY50000G7s_01,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,110.02086003156845,2005/02/18 00:00:00.000
"POLYGON ((190631.61603852265 173389.61327982062, 190631.66333645117 173390.2100668977, 190631.8230374614 173390.7867503256, 190632.08839145803 173391.32288430093, 190632.45059145242 173391.79889755198, 190632.89659354562 173392.19896322457, 190633.40942473584 173392.50601055712, 190633.971619529 173392.71095011092, 190634.5626578703 173392.80550543117, 190635.16065266967 173392.78732449532, 190635.7446529414 173392.6551145105, 190636.29321520636 173392.41556401522, 190636.78583209068 173392.0764207683, 190637.20574063776 173391.64966944398, 190637.5378654156 173391.1524061672, 190637.7692494474 173390.59985485795, 190637.8914931562 173390.01453090258, 190637.90136997966 173389.4162644951, 190637.79752556415 173388.82700429304, 190637.58465311423 173388.26807064714, 190637.26850506171 173387.7598478087, 190636.8629998503 173387.3202195167, 190636.3811813808 173386.9650126296, 190635.84126656788 173386.70736880158, 190635.26171857223 173386.55643902914, 190634.6641782363 173386.5185659966, 190634.0706557716 173386.59410639096, 190633.50234840804 173386.78036234115, 190632.97870429003 173387.0705221865, 190632.52035391252 173387.45484283334, 190632.1431856869 173387.91928272328, 190631.86027971242 173388.44662260285, 190631.68278231824 173389.0185224347, 190631.61603852265 173389.61327982062))","[[385447.892, 5820989.233, 34.496], [385447.976, 5820989.826, 34.493], [385448.171, 5820990.392, 34.495], [385448.469, 5820990.911, 34.493], [385448.86, 5820991.364, 34.493], [385449.33, 5820991.736, 34.493], [385449.861, 5820992.011, 34.493], [385450.435, 5820992.181, 34.493], [385451.031, 5820992.239, 34.493], [385451.627, 5820992.184, 34.493], [385452.202, 5820992.016, 34.493], [385452.735, 5820991.743, 34.493], [385453.206, 5820991.374, 34.493], [385453.599, 5820990.922, 34.493], [385453.9, 5820990.405, 34.493], [385454.097, 5820989.839, 34.493], [385454.183, 5820989.247, 34.493], [385454.156, 5820988.649, 34.493], [385454.016, 5820988.067, 34.493], [385453.769, 5820987.522, 34.493], [385453.422, 5820987.034, 34.493], [385452.99, 5820986.62, 34.493], [385452.487, 5820986.295, 34.493], [385451.932, 5820986.071, 34.493], [385451.344, 5820985.956, 34.493], [385450.745, 5820985.955, 34.493], [385450.157, 5820986.067, 34.493], [385449.601, 5820986.288, 34.493], [385449.096, 5820986.61, 34.493], [385448.662, 5820987.022, 34.493], [385448.314, 5820987.509, 34.493], [385448.064, 5820988.053, 34.493], [385447.922, 5820988.635, 34.498], [385447.892, 5820989.233, 34.496]]",DEBE3D04YY500003m9,,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,30.93898104073375,2005/02/18 00:00:00.000
"POLYGON ((190844.6895366743 173284.21861531658, 190842.65470515753 173284.13511860426, 190828.0027251643 173283.38124496632, 190827.8250907017 173286.45479534584, 190830.39791043953 173286.5674826499, 190835.69631601687 173286.8002806093, 190836.28412799106 173286.9146655168, 190836.85229637567 173287.10394963773, 190837.39090606966 173287.366519711, 190837.89028821417 173287.69677179653, 190838.414405796 173288.16174497953, 190838.86182813585 173288.70110143532, 190839.22231963117 173289.30219200053, 190839.4867039057 173289.9514314178, 190839.64892070318 173290.63342376376, 190839.7049666597 173291.3318985832, 190839.65482907635 173292.03083165243, 190832.07416903056 173321.75723380124, 190828.83138164558 173320.93022179714, 190827.67033061213 173325.4803397964, 190822.74253882733 173324.2238789857, 190820.6789245179 173323.69796133126, 190821.83903951812 173319.14678424547, 190825.97459175988 173302.92486691376, 190831.6003586996 173304.3605947847, 190833.51880025057 173296.83579234, 190827.31217970184 173295.25406220512, 190825.39379960534 173302.7778667742, 190821.2583089027 173318.99878639958, 190820.0981938966 173323.54996347261, 190816.9135917749 173322.73755773058, 190800.44228177323 173318.53754362615, 190799.86055353816 173318.3894841806, 190787.57639925202 173313.36124772782, 190746.4999930192 173413.89438699637, 190742.74428057065 173423.11646973767, 190739.90612035332 173430.0467348412, 190744.5605366256 173427.95946318028, 190757.21369225543 173422.28478514875, 190758.31612413077 173419.60979809202, 190762.09734443863 173410.39629908805, 190793.10948758145 173403.40487826808, 190800.04992347432 173401.8422251693, 190800.6450829558 173401.70769893457, 190798.501243682 173409.94766167045, 190798.32781333904 173410.6159535055, 190812.78113568376 173406.94512013154, 190812.9475823213 173406.27639734026, 190814.88184827694 173398.49519266232, 190815.59002650113 173398.3305859868, 190817.43437967493 173391.0976435897, 190818.64049512486 173386.3690402415, 190824.95158577786 173361.62069111338, 190826.11282213384 173357.0675796332, 190833.77690080897 173327.0118325479, 190834.93564864347 173322.4665796325, 190841.8885773338 173295.2041036868, 190843.93910425855 173287.16168248482, 190844.6895366743 173284.21861531658))","[[385654.16, 5820870.864, 32.999], [385652.123, 5820870.906, 32.999], [385637.446, 5820871.056, 32.999], [385637.458, 5820874.136, 32.999], [385640.034, 5820874.09, 32.999], [385645.339, 5820873.996, 32.999], [385645.933, 5820874.074, 32.999], [385646.512, 5820874.228, 32.999], [385647.066, 5820874.457, 32.999], [385647.585, 5820874.756, 32.999], [385648.137, 5820875.188, 32.999], [385648.617, 5820875.699, 32.999], [385649.014, 5820876.277, 32.999], [385649.318, 5820876.909, 32.999], [385649.522, 5820877.58, 32.999], [385649.621, 5820878.274, 32.999], [385649.614, 5820878.975, 32.999], [385643.876, 5820909.125, 32.999], [385640.587, 5820908.499, 32.999], [385639.708, 5820913.114, 32.999], [385634.71, 5820912.163, 32.999], [385632.617, 5820911.765, 32.999], [385633.495, 5820907.149, 32.999], [385636.625, 5820890.696, 32.999], [385642.331, 5820891.783, 32.999], [385643.783, 5820884.151, 32.999], [385637.488, 5820882.954, 32.999], [385636.036, 5820890.585, 32.999], [385632.906, 5820907.037, 32.999], [385632.028, 5820911.653, 32.999], [385628.798, 5820911.038, 32.999], [385612.092, 5820907.859, 32.999], [385611.502, 5820907.747, 32.999], [385598.926, 5820903.483, 32.999], [385564.104, 5821006.4, 32.999], [385560.922, 5821015.84, 32.999], [385558.515, 5821022.935, 32.999], [385563.034, 5821020.564, 32.999], [385575.319, 5821014.118, 32.999], [385576.255, 5821011.379, 32.999], [385579.463, 5821001.946, 32.999], [385609.999, 5820993.054, 32.999], [385616.833, 5820991.066, 32.999], [385617.419, 5820990.895, 32.999], [385615.786, 5820999.255, 32.999], [385615.654, 5820999.933, 32.999], [385629.86, 5820995.377, 32.999], [385629.985, 5820994.699, 32.999], [385631.437, 5820986.81, 32.999], [385632.134, 5820986.602, 32.999], [385633.53, 5820979.266, 32.999], [385634.443, 5820974.47, 32.999], [385639.22, 5820949.369, 32.999], [385640.099, 5820944.751, 32.999], [385645.9, 5820914.267, 32.999], [385646.777, 5820909.657, 32.999], [385652.04, 5820882.006, 32.999], [385653.592, 5820873.849, 32.999], [385654.16, 5820870.864, 32.999]]",DEBE3D04YY500002zq,,5,019742,04,Charlottenburg-Wilmersdorf,04300518,Block,100-999 Einwohner,5463.375111629413,2005/02/18 00:00:00.000
